Date,RF
25/04/2007,0.000196
26/04/2007,0.000196
27/04/2007,0.000196
30/04/2007,0.000196
01/05/2007,0.0001916
02/05/2007,0.0001916
03/05/2007,0.0001916
04/05/2007,0.0001916
07/05/2007,0.0001916
08/05/2007,0.0001916
09/05/2007,0.0001916
10/05/2007,0.0001916
11/05/2007,0.0001916
14/05/2007,0.0001916
15/05/2007,0.0001916
16/05/2007,0.0001916
17/05/2007,0.0001916
18/05/2007,0.0001916
21/05/2007,0.0001916
22/05/2007,0.0001916
23/05/2007,0.0001916
24/05/2007,0.0001916
25/05/2007,0.0001916
29/05/2007,0.0001916
30/05/2007,0.0001916
31/05/2007,0.0001916
01/06/2007,0.000184
04/06/2007,0.000184
05/06/2007,0.000184
06/06/2007,0.000184
07/06/2007,0.000184
08/06/2007,0.000184
11/06/2007,0.000184
12/06/2007,0.000184
13/06/2007,0.000184
14/06/2007,0.000184
15/06/2007,0.000184
18/06/2007,0.000184
19/06/2007,0.000184
20/06/2007,0.000184
21/06/2007,0.000184
22/06/2007,0.000184
25/06/2007,0.000184
26/06/2007,0.000184
27/06/2007,0.000184
28/06/2007,0.000184
29/06/2007,0.000184
02/07/2007,0.0001872
03/07/2007,0.0001872
05/07/2007,0.0001872
06/07/2007,0.0001872
09/07/2007,0.0001872
10/07/2007,0.0001872
11/07/2007,0.0001872
12/07/2007,0.0001872
13/07/2007,0.0001872
16/07/2007,0.0001872
17/07/2007,0.0001872
18/07/2007,0.0001872
19/07/2007,0.0001872
20/07/2007,0.0001872
23/07/2007,0.0001872
24/07/2007,0.0001872
25/07/2007,0.0001872
26/07/2007,0.0001872
27/07/2007,0.0001872
30/07/2007,0.0001872
31/07/2007,0.0001872
01/08/2007,0.0001928
02/08/2007,0.0001928
03/08/2007,0.0001928
06/08/2007,0.0001928
07/08/2007,0.0001928
08/08/2007,0.0001928
09/08/2007,0.0001928
10/08/2007,0.0001928
13/08/2007,0.0001928
14/08/2007,0.0001928
15/08/2007,0.0001928
16/08/2007,0.0001928
17/08/2007,0.0001928
20/08/2007,0.0001928
21/08/2007,0.0001928
22/08/2007,0.0001928
23/08/2007,0.0001928
24/08/2007,0.0001928
27/08/2007,0.0001928
28/08/2007,0.0001928
29/08/2007,0.0001928
30/08/2007,0.0001928
31/08/2007,0.0001928
04/09/2007,0.0001564
05/09/2007,0.0001564
06/09/2007,0.0001564
07/09/2007,0.0001564
10/09/2007,0.0001564
11/09/2007,0.0001564
12/09/2007,0.0001564
13/09/2007,0.0001564
14/09/2007,0.0001564
17/09/2007,0.0001564
18/09/2007,0.0001564
19/09/2007,0.0001564
20/09/2007,0.0001564
21/09/2007,0.0001564
24/09/2007,0.0001564
25/09/2007,0.0001564
26/09/2007,0.0001564
27/09/2007,0.0001564
28/09/2007,0.0001564
01/10/2007,0.0001488
02/10/2007,0.0001488
03/10/2007,0.0001488
04/10/2007,0.0001488
05/10/2007,0.0001488
08/10/2007,0.0001488
09/10/2007,0.0001488
10/10/2007,0.0001488
11/10/2007,0.0001488
12/10/2007,0.0001488
15/10/2007,0.0001488
16/10/2007,0.0001488
17/10/2007,0.0001488
18/10/2007,0.0001488
19/10/2007,0.0001488
22/10/2007,0.0001488
23/10/2007,0.0001488
24/10/2007,0.0001488
25/10/2007,0.0001488
26/10/2007,0.0001488
29/10/2007,0.0001488
30/10/2007,0.0001488
31/10/2007,0.0001488
01/11/2007,0.0001536
02/11/2007,0.0001536
05/11/2007,0.0001536
06/11/2007,0.0001536
07/11/2007,0.0001536
08/11/2007,0.0001536
09/11/2007,0.0001536
12/11/2007,0.0001536
13/11/2007,0.0001536
14/11/2007,0.0001536
15/11/2007,0.0001536
16/11/2007,0.0001536
19/11/2007,0.0001536
20/11/2007,0.0001536
21/11/2007,0.0001536
23/11/2007,0.0001536
26/11/2007,0.0001536
27/11/2007,0.0001536
28/11/2007,0.0001536
29/11/2007,0.0001536
30/11/2007,0.0001536
03/12/2007,0.0001232
04/12/2007,0.0001232
05/12/2007,0.0001232
06/12/2007,0.0001232
07/12/2007,0.0001232
10/12/2007,0.0001232
11/12/2007,0.0001232
12/12/2007,0.0001232
13/12/2007,0.0001232
14/12/2007,0.0001232
17/12/2007,0.0001232
18/12/2007,0.0001232
19/12/2007,0.0001232
20/12/2007,0.0001232
21/12/2007,0.0001232
24/12/2007,0.0001232
26/12/2007,0.0001232
27/12/2007,0.0001232
28/12/2007,0.0001232
31/12/2007,0.0001232
02/01/2008,0.0001316
03/01/2008,0.0001316
04/01/2008,0.0001316
07/01/2008,0.0001316
08/01/2008,0.0001316
09/01/2008,0.0001316
10/01/2008,0.0001316
11/01/2008,0.0001316
14/01/2008,0.0001316
15/01/2008,0.0001316
16/01/2008,0.0001316
17/01/2008,0.0001316
18/01/2008,0.0001316
22/01/2008,0.0001316
23/01/2008,0.0001316
24/01/2008,0.0001316
25/01/2008,0.0001316
28/01/2008,0.0001316
29/01/2008,0.0001316
30/01/2008,0.0001316
31/01/2008,0.0001316
01/02/2008,0.0000768
04/02/2008,0.0000768
05/02/2008,0.0000768
06/02/2008,0.0000768
07/02/2008,0.0000768
08/02/2008,0.0000768
11/02/2008,0.0000768
12/02/2008,0.0000768
13/02/2008,0.0000768
14/02/2008,0.0000768
15/02/2008,0.0000768
19/02/2008,0.0000768
20/02/2008,0.0000768
21/02/2008,0.0000768
22/02/2008,0.0000768
25/02/2008,0.0000768
26/02/2008,0.0000768
27/02/2008,0.0000768
28/02/2008,0.0000768
29/02/2008,0.0000768
03/03/2008,0.0000724
04/03/2008,0.0000724
05/03/2008,0.0000724
06/03/2008,0.0000724
07/03/2008,0.0000724
10/03/2008,0.0000724
11/03/2008,0.0000724
12/03/2008,0.0000724
13/03/2008,0.0000724
14/03/2008,0.0000724
17/03/2008,0.0000724
18/03/2008,0.0000724
19/03/2008,0.0000724
20/03/2008,0.0000724
24/03/2008,0.0000724
25/03/2008,0.0000724
26/03/2008,0.0000724
27/03/2008,0.0000724
28/03/2008,0.0000724
31/03/2008,0.0000724
01/04/2008,0.0000544
02/04/2008,0.0000544
03/04/2008,0.0000544
04/04/2008,0.0000544
07/04/2008,0.0000544
08/04/2008,0.0000544
09/04/2008,0.0000544
10/04/2008,0.0000544
11/04/2008,0.0000544
14/04/2008,0.0000544
15/04/2008,0.0000544
16/04/2008,0.0000544
17/04/2008,0.0000544
18/04/2008,0.0000544
21/04/2008,0.0000544
22/04/2008,0.0000544
23/04/2008,0.0000544
24/04/2008,0.0000544
25/04/2008,0.0000544
28/04/2008,0.0000544
29/04/2008,0.0000544
30/04/2008,0.0000544
01/05/2008,0.0000564
02/05/2008,0.0000564
05/05/2008,0.0000564
06/05/2008,0.0000564
07/05/2008,0.0000564
08/05/2008,0.0000564
09/05/2008,0.0000564
12/05/2008,0.0000564
13/05/2008,0.0000564
14/05/2008,0.0000564
15/05/2008,0.0000564
16/05/2008,0.0000564
19/05/2008,0.0000564
20/05/2008,0.0000564
21/05/2008,0.0000564
22/05/2008,0.0000564
23/05/2008,0.0000564
27/05/2008,0.0000564
28/05/2008,0.0000564
29/05/2008,0.0000564
30/05/2008,0.0000564
02/06/2008,0.000074
03/06/2008,0.000074
04/06/2008,0.000074
05/06/2008,0.000074
06/06/2008,0.000074
09/06/2008,0.000074
10/06/2008,0.000074
11/06/2008,0.000074
12/06/2008,0.000074
13/06/2008,0.000074
16/06/2008,0.000074
17/06/2008,0.000074
18/06/2008,0.000074
19/06/2008,0.000074
20/06/2008,0.000074
23/06/2008,0.000074
24/06/2008,0.000074
25/06/2008,0.000074
26/06/2008,0.000074
27/06/2008,0.000074
30/06/2008,0.000074
01/07/2008,0.0000748
02/07/2008,0.0000748
03/07/2008,0.0000748
07/07/2008,0.0000748
08/07/2008,0.0000748
09/07/2008,0.0000748
10/07/2008,0.0000748
11/07/2008,0.0000748
14/07/2008,0.0000748
15/07/2008,0.0000748
16/07/2008,0.0000748
17/07/2008,0.0000748
18/07/2008,0.0000748
21/07/2008,0.0000748
22/07/2008,0.0000748
23/07/2008,0.0000748
24/07/2008,0.0000748
25/07/2008,0.0000748
28/07/2008,0.0000748
29/07/2008,0.0000748
30/07/2008,0.0000748
31/07/2008,0.0000748
01/08/2008,0.000066
04/08/2008,0.000066
05/08/2008,0.000066
06/08/2008,0.000066
07/08/2008,0.000066
08/08/2008,0.000066
11/08/2008,0.000066
12/08/2008,0.000066
13/08/2008,0.000066
14/08/2008,0.000066
15/08/2008,0.000066
18/08/2008,0.000066
19/08/2008,0.000066
20/08/2008,0.000066
21/08/2008,0.000066
22/08/2008,0.000066
25/08/2008,0.000066
26/08/2008,0.000066
27/08/2008,0.000066
28/08/2008,0.000066
29/08/2008,0.000066
02/09/2008,0.0000676
03/09/2008,0.0000676
04/09/2008,0.0000676
05/09/2008,0.0000676
08/09/2008,0.0000676
09/09/2008,0.0000676
10/09/2008,0.0000676
11/09/2008,0.0000676
12/09/2008,0.0000676
15/09/2008,0.0000676
16/09/2008,0.0000676
17/09/2008,0.0000676
18/09/2008,0.0000676
19/09/2008,0.0000676
22/09/2008,0.0000676
23/09/2008,0.0000676
24/09/2008,0.0000676
25/09/2008,0.0000676
26/09/2008,0.0000676
29/09/2008,0.0000676
30/09/2008,0.0000676
01/10/2008,0.000036
02/10/2008,0.000036
03/10/2008,0.000036
06/10/2008,0.000036
07/10/2008,0.000036
08/10/2008,0.000036
09/10/2008,0.000036
10/10/2008,0.000036
13/10/2008,0.000036
14/10/2008,0.000036
15/10/2008,0.000036
16/10/2008,0.000036
17/10/2008,0.000036
20/10/2008,0.000036
21/10/2008,0.000036
22/10/2008,0.000036
23/10/2008,0.000036
24/10/2008,0.000036
27/10/2008,0.000036
28/10/2008,0.000036
29/10/2008,0.000036
30/10/2008,0.000036
31/10/2008,0.000036
03/11/2008,0.0000176
04/11/2008,0.0000176
05/11/2008,0.0000176
06/11/2008,0.0000176
07/11/2008,0.0000176
10/11/2008,0.0000176
11/11/2008,0.0000176
12/11/2008,0.0000176
13/11/2008,0.0000176
14/11/2008,0.0000176
17/11/2008,0.0000176
18/11/2008,0.0000176
19/11/2008,0.0000176
20/11/2008,0.0000176
21/11/2008,0.0000176
24/11/2008,0.0000176
25/11/2008,0.0000176
26/11/2008,0.0000176
28/11/2008,0.0000176
01/12/2008,0.0000004
02/12/2008,0.0000004
03/12/2008,0.0000004
04/12/2008,0.0000004
05/12/2008,0.0000004
08/12/2008,0.0000004
09/12/2008,0.0000004
10/12/2008,0.0000004
11/12/2008,0.0000004
12/12/2008,0.0000004
15/12/2008,0.0000004
16/12/2008,0.0000004
17/12/2008,0.0000004
18/12/2008,0.0000004
19/12/2008,0.0000004
22/12/2008,0.0000004
23/12/2008,0.0000004
24/12/2008,0.0000004
26/12/2008,0.0000004
29/12/2008,0.0000004
30/12/2008,0.0000004
31/12/2008,0.0000004
02/01/2009,0.0000044
05/01/2009,0.0000044
06/01/2009,0.0000044
07/01/2009,0.0000044
08/01/2009,0.0000044
09/01/2009,0.0000044
12/01/2009,0.0000044
13/01/2009,0.0000044
14/01/2009,0.0000044
15/01/2009,0.0000044
16/01/2009,0.0000044
20/01/2009,0.0000044
21/01/2009,0.0000044
22/01/2009,0.0000044
23/01/2009,0.0000044
26/01/2009,0.0000044
27/01/2009,0.0000044
28/01/2009,0.0000044
29/01/2009,0.0000044
30/01/2009,0.0000044
02/02/2009,0.0000096
03/02/2009,0.0000096
04/02/2009,0.0000096
05/02/2009,0.0000096
06/02/2009,0.0000096
09/02/2009,0.0000096
10/02/2009,0.0000096
11/02/2009,0.0000096
12/02/2009,0.0000096
13/02/2009,0.0000096
17/02/2009,0.0000096
18/02/2009,0.0000096
19/02/2009,0.0000096
20/02/2009,0.0000096
23/02/2009,0.0000096
24/02/2009,0.0000096
25/02/2009,0.0000096
26/02/2009,0.0000096
27/02/2009,0.0000096
02/03/2009,0.0000104
03/03/2009,0.0000104
04/03/2009,0.0000104
05/03/2009,0.0000104
06/03/2009,0.0000104
09/03/2009,0.0000104
10/03/2009,0.0000104
11/03/2009,0.0000104
12/03/2009,0.0000104
13/03/2009,0.0000104
16/03/2009,0.0000104
17/03/2009,0.0000104
18/03/2009,0.0000104
19/03/2009,0.0000104
20/03/2009,0.0000104
23/03/2009,0.0000104
24/03/2009,0.0000104
25/03/2009,0.0000104
26/03/2009,0.0000104
27/03/2009,0.0000104
30/03/2009,0.0000104
31/03/2009,0.0000104
01/04/2009,0.0000084
02/04/2009,0.0000084
03/04/2009,0.0000084
06/04/2009,0.0000084
07/04/2009,0.0000084
08/04/2009,0.0000084
09/04/2009,0.0000084
13/04/2009,0.0000084
14/04/2009,0.0000084
15/04/2009,0.0000084
16/04/2009,0.0000084
17/04/2009,0.0000084
20/04/2009,0.0000084
21/04/2009,0.0000084
22/04/2009,0.0000084
23/04/2009,0.0000084
24/04/2009,0.0000084
27/04/2009,0.0000084
28/04/2009,0.0000084
29/04/2009,0.0000084
30/04/2009,0.0000084
01/05/2009,0.0000056
04/05/2009,0.0000056
05/05/2009,0.0000056
06/05/2009,0.0000056
07/05/2009,0.0000056
08/05/2009,0.0000056
11/05/2009,0.0000056
12/05/2009,0.0000056
13/05/2009,0.0000056
14/05/2009,0.0000056
15/05/2009,0.0000056
18/05/2009,0.0000056
19/05/2009,0.0000056
20/05/2009,0.0000056
21/05/2009,0.0000056
22/05/2009,0.0000056
26/05/2009,0.0000056
27/05/2009,0.0000056
28/05/2009,0.0000056
29/05/2009,0.0000056
01/06/2009,0.0000056
02/06/2009,0.0000056
03/06/2009,0.0000056
04/06/2009,0.0000056
05/06/2009,0.0000056
08/06/2009,0.0000056
09/06/2009,0.0000056
10/06/2009,0.0000056
11/06/2009,0.0000056
12/06/2009,0.0000056
15/06/2009,0.0000056
16/06/2009,0.0000056
17/06/2009,0.0000056
18/06/2009,0.0000056
19/06/2009,0.0000056
22/06/2009,0.0000056
23/06/2009,0.0000056
24/06/2009,0.0000056
25/06/2009,0.0000056
26/06/2009,0.0000056
29/06/2009,0.0000056
30/06/2009,0.0000056
01/07/2009,0.0000076
02/07/2009,0.0000076
06/07/2009,0.0000076
07/07/2009,0.0000076
08/07/2009,0.0000076
09/07/2009,0.0000076
10/07/2009,0.0000076
13/07/2009,0.0000076
14/07/2009,0.0000076
15/07/2009,0.0000076
16/07/2009,0.0000076
17/07/2009,0.0000076
20/07/2009,0.0000076
21/07/2009,0.0000076
22/07/2009,0.0000076
23/07/2009,0.0000076
24/07/2009,0.0000076
27/07/2009,0.0000076
28/07/2009,0.0000076
29/07/2009,0.0000076
30/07/2009,0.0000076
31/07/2009,0.0000076
03/08/2009,0.0000072
04/08/2009,0.0000072
05/08/2009,0.0000072
06/08/2009,0.0000072
07/08/2009,0.0000072
10/08/2009,0.0000072
11/08/2009,0.0000072
12/08/2009,0.0000072
13/08/2009,0.0000072
14/08/2009,0.0000072
17/08/2009,0.0000072
18/08/2009,0.0000072
19/08/2009,0.0000072
20/08/2009,0.0000072
21/08/2009,0.0000072
24/08/2009,0.0000072
25/08/2009,0.0000072
26/08/2009,0.0000072
27/08/2009,0.0000072
28/08/2009,0.0000072
31/08/2009,0.0000072
01/09/2009,0.000006
02/09/2009,0.000006
03/09/2009,0.000006
04/09/2009,0.000006
08/09/2009,0.000006
09/09/2009,0.000006
10/09/2009,0.000006
11/09/2009,0.000006
14/09/2009,0.000006
15/09/2009,0.000006
16/09/2009,0.000006
17/09/2009,0.000006
18/09/2009,0.000006
21/09/2009,0.000006
22/09/2009,0.000006
23/09/2009,0.000006
24/09/2009,0.000006
25/09/2009,0.000006
28/09/2009,0.000006
29/09/2009,0.000006
30/09/2009,0.000006
01/10/2009,0.0000056
02/10/2009,0.0000056
05/10/2009,0.0000056
06/10/2009,0.0000056
07/10/2009,0.0000056
08/10/2009,0.0000056
09/10/2009,0.0000056
12/10/2009,0.0000056
13/10/2009,0.0000056
14/10/2009,0.0000056
15/10/2009,0.0000056
16/10/2009,0.0000056
19/10/2009,0.0000056
20/10/2009,0.0000056
21/10/2009,0.0000056
22/10/2009,0.0000056
23/10/2009,0.0000056
26/10/2009,0.0000056
27/10/2009,0.0000056
28/10/2009,0.0000056
29/10/2009,0.0000056
30/10/2009,0.0000056
02/11/2009,0.000002
03/11/2009,0.000002
04/11/2009,0.000002
05/11/2009,0.000002
06/11/2009,0.000002
09/11/2009,0.000002
10/11/2009,0.000002
11/11/2009,0.000002
12/11/2009,0.000002
13/11/2009,0.000002
16/11/2009,0.000002
17/11/2009,0.000002
18/11/2009,0.000002
19/11/2009,0.000002
20/11/2009,0.000002
23/11/2009,0.000002
24/11/2009,0.000002
25/11/2009,0.000002
27/11/2009,0.000002
30/11/2009,0.000002
01/12/2009,0.0000024
02/12/2009,0.0000024
03/12/2009,0.0000024
04/12/2009,0.0000024
07/12/2009,0.0000024
08/12/2009,0.0000024
09/12/2009,0.0000024
10/12/2009,0.0000024
11/12/2009,0.0000024
14/12/2009,0.0000024
15/12/2009,0.0000024
16/12/2009,0.0000024
17/12/2009,0.0000024
18/12/2009,0.0000024
21/12/2009,0.0000024
22/12/2009,0.0000024
23/12/2009,0.0000024
24/12/2009,0.0000024
28/12/2009,0.0000024
29/12/2009,0.0000024
30/12/2009,0.0000024
31/12/2009,0.0000024
04/01/2010,0.0000024
05/01/2010,0.0000024
06/01/2010,0.0000024
07/01/2010,0.0000024
08/01/2010,0.0000024
11/01/2010,0.0000024
12/01/2010,0.0000024
13/01/2010,0.0000024
14/01/2010,0.0000024
15/01/2010,0.0000024
19/01/2010,0.0000024
20/01/2010,0.0000024
21/01/2010,0.0000024
22/01/2010,0.0000024
25/01/2010,0.0000024
26/01/2010,0.0000024
27/01/2010,0.0000024
28/01/2010,0.0000024
29/01/2010,0.0000024
01/02/2010,0.0000032
02/02/2010,0.0000032
03/02/2010,0.0000032
04/02/2010,0.0000032
05/02/2010,0.0000032
08/02/2010,0.0000032
09/02/2010,0.0000032
10/02/2010,0.0000032
11/02/2010,0.0000032
12/02/2010,0.0000032
16/02/2010,0.0000032
17/02/2010,0.0000032
18/02/2010,0.0000032
19/02/2010,0.0000032
22/02/2010,0.0000032
23/02/2010,0.0000032
24/02/2010,0.0000032
25/02/2010,0.0000032
26/02/2010,0.0000032
01/03/2010,0.0000052
02/03/2010,0.0000052
03/03/2010,0.0000052
04/03/2010,0.0000052
05/03/2010,0.0000052
08/03/2010,0.0000052
09/03/2010,0.0000052
10/03/2010,0.0000052
11/03/2010,0.0000052
12/03/2010,0.0000052
15/03/2010,0.0000052
16/03/2010,0.0000052
17/03/2010,0.0000052
18/03/2010,0.0000052
19/03/2010,0.0000052
22/03/2010,0.0000052
23/03/2010,0.0000052
24/03/2010,0.0000052
25/03/2010,0.0000052
26/03/2010,0.0000052
29/03/2010,0.0000052
30/03/2010,0.0000052
31/03/2010,0.0000052
01/04/2010,0.0000064
05/04/2010,0.0000064
06/04/2010,0.0000064
07/04/2010,0.0000064
08/04/2010,0.0000064
09/04/2010,0.0000064
12/04/2010,0.0000064
13/04/2010,0.0000064
14/04/2010,0.0000064
15/04/2010,0.0000064
16/04/2010,0.0000064
19/04/2010,0.0000064
20/04/2010,0.0000064
21/04/2010,0.0000064
22/04/2010,0.0000064
23/04/2010,0.0000064
26/04/2010,0.0000064
27/04/2010,0.0000064
28/04/2010,0.0000064
29/04/2010,0.0000064
30/04/2010,0.0000064
03/05/2010,0.0000064
04/05/2010,0.0000064
05/05/2010,0.0000064
06/05/2010,0.0000064
07/05/2010,0.0000064
10/05/2010,0.0000064
11/05/2010,0.0000064
12/05/2010,0.0000064
13/05/2010,0.0000064
14/05/2010,0.0000064
17/05/2010,0.0000064
18/05/2010,0.0000064
19/05/2010,0.0000064
20/05/2010,0.0000064
21/05/2010,0.0000064
24/05/2010,0.0000064
25/05/2010,0.0000064
26/05/2010,0.0000064
27/05/2010,0.0000064
28/05/2010,0.0000064
01/06/2010,0.0000064
02/06/2010,0.0000064
03/06/2010,0.0000064
04/06/2010,0.0000064
07/06/2010,0.0000064
08/06/2010,0.0000064
09/06/2010,0.0000064
10/06/2010,0.0000064
11/06/2010,0.0000064
14/06/2010,0.0000064
15/06/2010,0.0000064
16/06/2010,0.0000064
17/06/2010,0.0000064
18/06/2010,0.0000064
21/06/2010,0.0000064
22/06/2010,0.0000064
23/06/2010,0.0000064
24/06/2010,0.0000064
25/06/2010,0.0000064
28/06/2010,0.0000064
29/06/2010,0.0000064
30/06/2010,0.0000064
01/07/2010,0.0000072
02/07/2010,0.0000072
06/07/2010,0.0000072
07/07/2010,0.0000072
08/07/2010,0.0000072
09/07/2010,0.0000072
12/07/2010,0.0000072
13/07/2010,0.0000072
14/07/2010,0.0000072
15/07/2010,0.0000072
16/07/2010,0.0000072
19/07/2010,0.0000072
20/07/2010,0.0000072
21/07/2010,0.0000072
22/07/2010,0.0000072
23/07/2010,0.0000072
26/07/2010,0.0000072
27/07/2010,0.0000072
28/07/2010,0.0000072
29/07/2010,0.0000072
30/07/2010,0.0000072
02/08/2010,0.000006
03/08/2010,0.000006
04/08/2010,0.000006
05/08/2010,0.000006
06/08/2010,0.000006
09/08/2010,0.000006
10/08/2010,0.000006
11/08/2010,0.000006
12/08/2010,0.000006
13/08/2010,0.000006
16/08/2010,0.000006
17/08/2010,0.000006
18/08/2010,0.000006
19/08/2010,0.000006
20/08/2010,0.000006
23/08/2010,0.000006
24/08/2010,0.000006
25/08/2010,0.000006
26/08/2010,0.000006
27/08/2010,0.000006
30/08/2010,0.000006
31/08/2010,0.000006
01/09/2010,0.0000056
02/09/2010,0.0000056
03/09/2010,0.0000056
07/09/2010,0.0000056
08/09/2010,0.0000056
09/09/2010,0.0000056
10/09/2010,0.0000056
13/09/2010,0.0000056
14/09/2010,0.0000056
15/09/2010,0.0000056
16/09/2010,0.0000056
17/09/2010,0.0000056
20/09/2010,0.0000056
21/09/2010,0.0000056
22/09/2010,0.0000056
23/09/2010,0.0000056
24/09/2010,0.0000056
27/09/2010,0.0000056
28/09/2010,0.0000056
29/09/2010,0.0000056
30/09/2010,0.0000056
01/10/2010,0.0000064
04/10/2010,0.0000064
05/10/2010,0.0000064
06/10/2010,0.0000064
07/10/2010,0.0000064
08/10/2010,0.0000064
11/10/2010,0.0000064
12/10/2010,0.0000064
13/10/2010,0.0000064
14/10/2010,0.0000064
15/10/2010,0.0000064
18/10/2010,0.0000064
19/10/2010,0.0000064
20/10/2010,0.0000064
21/10/2010,0.0000064
22/10/2010,0.0000064
25/10/2010,0.0000064
26/10/2010,0.0000064
27/10/2010,0.0000064
28/10/2010,0.0000064
29/10/2010,0.0000064
01/11/2010,0.0000048
02/11/2010,0.0000048
03/11/2010,0.0000048
04/11/2010,0.0000048
05/11/2010,0.0000048
08/11/2010,0.0000048
09/11/2010,0.0000048
10/11/2010,0.0000048
11/11/2010,0.0000048
12/11/2010,0.0000048
15/11/2010,0.0000048
16/11/2010,0.0000048
17/11/2010,0.0000048
18/11/2010,0.0000048
19/11/2010,0.0000048
22/11/2010,0.0000048
23/11/2010,0.0000048
24/11/2010,0.0000048
26/11/2010,0.0000048
29/11/2010,0.0000048
30/11/2010,0.0000048
01/12/2010,0.0000068
02/12/2010,0.0000068
03/12/2010,0.0000068
06/12/2010,0.0000068
07/12/2010,0.0000068
08/12/2010,0.0000068
09/12/2010,0.0000068
10/12/2010,0.0000068
13/12/2010,0.0000068
14/12/2010,0.0000068
15/12/2010,0.0000068
16/12/2010,0.0000068
17/12/2010,0.0000068
20/12/2010,0.0000068
21/12/2010,0.0000068
22/12/2010,0.0000068
23/12/2010,0.0000068
27/12/2010,0.0000068
28/12/2010,0.0000068
29/12/2010,0.0000068
30/12/2010,0.0000068
31/12/2010,0.0000068
03/01/2011,0.0000048
04/01/2011,0.0000048
05/01/2011,0.0000048
06/01/2011,0.0000048
07/01/2011,0.0000048
10/01/2011,0.0000048
11/01/2011,0.0000048
12/01/2011,0.0000048
13/01/2011,0.0000048
14/01/2011,0.0000048
18/01/2011,0.0000048
19/01/2011,0.0000048
20/01/2011,0.0000048
21/01/2011,0.0000048
24/01/2011,0.0000048
25/01/2011,0.0000048
26/01/2011,0.0000048
27/01/2011,0.0000048
28/01/2011,0.0000048
31/01/2011,0.0000048
01/02/2011,0.000006
02/02/2011,0.000006
03/02/2011,0.000006
04/02/2011,0.000006
07/02/2011,0.000006
08/02/2011,0.000006
09/02/2011,0.000006
10/02/2011,0.000006
11/02/2011,0.000006
14/02/2011,0.000006
15/02/2011,0.000006
16/02/2011,0.000006
17/02/2011,0.000006
18/02/2011,0.000006
22/02/2011,0.000006
23/02/2011,0.000006
24/02/2011,0.000006
25/02/2011,0.000006
28/02/2011,0.000006
01/03/2011,0.000006
02/03/2011,0.000006
03/03/2011,0.000006
04/03/2011,0.000006
07/03/2011,0.000006
08/03/2011,0.000006
09/03/2011,0.000006
10/03/2011,0.000006
11/03/2011,0.000006
14/03/2011,0.000006
15/03/2011,0.000006
16/03/2011,0.000006
17/03/2011,0.000006
18/03/2011,0.000006
21/03/2011,0.000006
22/03/2011,0.000006
23/03/2011,0.000006
24/03/2011,0.000006
25/03/2011,0.000006
28/03/2011,0.000006
29/03/2011,0.000006
30/03/2011,0.000006
31/03/2011,0.000006
01/04/2011,0.0000036
04/04/2011,0.0000036
05/04/2011,0.0000036
06/04/2011,0.0000036
07/04/2011,0.0000036
08/04/2011,0.0000036
11/04/2011,0.0000036
12/04/2011,0.0000036
13/04/2011,0.0000036
14/04/2011,0.0000036
15/04/2011,0.0000036
18/04/2011,0.0000036
19/04/2011,0.0000036
20/04/2011,0.0000036
21/04/2011,0.0000036
25/04/2011,0.0000036
26/04/2011,0.0000036
27/04/2011,0.0000036
28/04/2011,0.0000036
29/04/2011,0.0000036
02/05/2011,0.0000016
03/05/2011,0.0000016
04/05/2011,0.0000016
05/05/2011,0.0000016
06/05/2011,0.0000016
09/05/2011,0.0000016
10/05/2011,0.0000016
11/05/2011,0.0000016
12/05/2011,0.0000016
13/05/2011,0.0000016
16/05/2011,0.0000016
17/05/2011,0.0000016
18/05/2011,0.0000016
19/05/2011,0.0000016
20/05/2011,0.0000016
23/05/2011,0.0000016
24/05/2011,0.0000016
25/05/2011,0.0000016
26/05/2011,0.0000016
27/05/2011,0.0000016
31/05/2011,0.0000016
01/06/2011,0.0000024
02/06/2011,0.0000024
03/06/2011,0.0000024
06/06/2011,0.0000024
07/06/2011,0.0000024
08/06/2011,0.0000024
09/06/2011,0.0000024
10/06/2011,0.0000024
13/06/2011,0.0000024
14/06/2011,0.0000024
15/06/2011,0.0000024
16/06/2011,0.0000024
17/06/2011,0.0000024
20/06/2011,0.0000024
21/06/2011,0.0000024
22/06/2011,0.0000024
23/06/2011,0.0000024
24/06/2011,0.0000024
27/06/2011,0.0000024
28/06/2011,0.0000024
29/06/2011,0.0000024
30/06/2011,0.0000024
01/07/2011,0.0000012
05/07/2011,0.0000012
06/07/2011,0.0000012
07/07/2011,0.0000012
08/07/2011,0.0000012
11/07/2011,0.0000012
12/07/2011,0.0000012
13/07/2011,0.0000012
14/07/2011,0.0000012
15/07/2011,0.0000012
18/07/2011,0.0000012
19/07/2011,0.0000012
20/07/2011,0.0000012
21/07/2011,0.0000012
22/07/2011,0.0000012
25/07/2011,0.0000012
26/07/2011,0.0000012
27/07/2011,0.0000012
28/07/2011,0.0000012
29/07/2011,0.0000012
01/08/2011,0.000004
02/08/2011,0.000004
03/08/2011,0.000004
04/08/2011,0.000004
05/08/2011,0.000004
08/08/2011,0.000004
09/08/2011,0.000004
10/08/2011,0.000004
11/08/2011,0.000004
12/08/2011,0.000004
15/08/2011,0.000004
16/08/2011,0.000004
17/08/2011,0.000004
18/08/2011,0.000004
19/08/2011,0.000004
22/08/2011,0.000004
